1274|0|START1234|0|START3337|1|0.0|99439.36|27.77
49352|1|0.1136178|99438.71|29.8
49859|1|0.002642274|99440.04|29.8
50361|1|0.1004064|99438.87|29.8
50866|1|0.2140242|99437.55|29.8
51380|1|0.134756|99438.48|29.81
51884|1|0.2457315|99437.16|29.81
52395|1|0.2325201|99437.33|29.82
52909|1|0.2880079|99436.66|29.82
53422|1|0.2880079|99436.66|29.82
53933|1|0.221951|99437.45|29.82
54435|1|0.3329265|99436.13|29.82
54939|1|0.2774388|99436.78|29.82
55448|1|0.2087396|99437.6|29.83
55952|1|0.1955283|99437.76|29.83
56465|1|0.251016|99437.09|29.83
56971|1|0.2404469|99437.22|29.84
57482|1|0.2721542|99436.84|29.85
57988|1|0.327642|99436.19|29.85
58492|1|0.327642|99436.19|29.85
59002|1|0.327642|99436.19|29.85
59508|1|0.2034551|99437.66|29.85
60109|1|0.134756|99438.48|29.86
60616|1|0.09247959|99438.98|29.85
61117|1|-0.0105691|99440.16|29.85
61620|1|-0.1532519|99441.84|29.84
62132|1|-0.2060974|99442.52|29.84
62638|1|-0.2642274|99443.17|29.84
63147|1|-0.4016256|99444.79|29.85
63658|1|-0.3012192|99443.63|29.85
64170|1|-0.2906501|99443.47|29.85
64675|1|-0.2008128|99442.45|29.86
65179|1|-0.2166665|99442.59|29.86
65680|1|-0.1691055|99442.08|29.87
66190|1|-0.280081|99443.4|29.87
66696|1|-0.2483737|99443.02|29.88
67200|1|-0.2747965|99443.3|29.89
67709|1|-0.1532519|99441.84|29.88
68224|1|-0.221951|99442.66|29.89
68725|1|-0.1215446|99441.47|29.89
69226|1|-0.1321137|99441.59|29.9
69734|1|-0.2430892|99442.92|29.9
70235|1|-0.1849592|99442.27|29.9
70737|1|-0.2008128|99442.41|29.9
71239|1|-0.1426828|99441.75|29.9
71749|1|-0.2113819|99442.55|29.91
72255|1|-0.1004064|99441.23|29.91
72767|1|-0.04227638|99440.55|29.91
73269|1|-0.04227638|99440.55|29.91
73772|1|-0.221951|99442.7|29.91
74274|1|-0.05284548|99440.71|29.91
74786|1|0.0|99440.05|29.91
75293|1|0.05813003|99439.39|29.91
75801|1|0.05813003|99439.39|29.91
76303|1|0.05813003|99439.39|29.91
76814|1|0.04491866|99439.55|29.92
77317|1|0.04491866|99439.55|29.92
77830|1|0.03434956|99439.67|29.92
78336|1|0.1453251|99438.34|29.92
78846|1|0.1453251|99438.34|29.92
79349|1|0.07662594|99439.16|29.93
79865|1|0.2589428|99437.02|29.92
80370|1|0.2008128|99437.69|29.92
80872|1|0.3249997|99436.23|29.92
81379|1|0.2589428|99437.02|29.92
81878|1|0.02113819|99439.83|29.93
82399|1|0.1321137|99438.5|29.93
82901|1|0.1770324|99437.98|29.93
83411|1|0.1215446|99438.63|29.93
83915|1|0.1215446|99438.63|29.93
84420|1|0.2906501|99436.65|29.93
84924|1|0.03699183|99439.61|29.94
85428|1|0.2060974|99437.63|29.94
85933|1|0.03699183|99439.61|29.94
86445|1|0.08455276|99439.07|29.95
86959|1|0.1955283|99437.75|29.95
87468|1|0.1400405|99438.41|29.95
87971|1|0.1955283|99437.75|29.95
88477|1|0.1955283|99437.75|29.95
88986|1|0.2404469|99437.23|29.95
89497|1|0.2959347|99436.57|29.95
90001|1|0.4095525|99435.25|29.95
90509|1|0.2721542|99436.86|29.96
91110|1|0.4412598|99434.88|29.96
91617|1|0.3699183|99435.7|29.97
92125|1|0.4835361|99434.37|29.97
92632|1|0.4729671|99434.49|29.97
93141|1|0.4835361|99434.37|29.97
93644|1|0.4729671|99434.49|29.97
94152|1|0.6420726|99432.5|29.97
94658|1|0.5284548|99433.83|29.97
95166|1|0.5839425|99433.17|29.97
95671|1|0.7398367|99431.34|29.98
96181|1|0.6737799|99432.13|29.98
96690|1|0.5469507|99433.61|29.99
97203|1|0.4201216|99435.09|29.99
97710|1|0.4914629|99434.27|29.99
98222|1|0.4201216|99435.09|29.99
98733|1|0.356707|99435.88|30.0
99241|1|0.4121947|99435.21|30.0
99746|1|0.5892271|99433.11|29.99
100254|1|0.4676825|99434.56|30.0
100762|1|0.4544711|99434.7|30.0
